Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2008,,136481,67047,69434,,,,,,,,,,
2008,,25598,12668,12930,,,,,,,,,,
2008,,12386,6214,6172,,,,,,,,,,
2008,,26386,13108,13278,,,,,,,,,,
2008,,27568,13807,13761,,,,,,,,,,
2008,,28088,14235,13853,,,,,,,,,,
2008,,18718,9118,9600,,,,,,,,,,
2008,,22453,11209,11244,,,,,,,,,,
2008,,93876,46144,47732,,,,,,,,,,
2008,,72287,35904,36383,,,,,,,,,,
2008,,183270,90847,92423,,,,,,,,,,
2008,,71658,35319,36339,,,,,,,,,,
2008,,9455,4807,4648,,,,,,,,,,
2008,,3456,1748,1708,,,,,,,,,,
2008,,141211,69162,72049,,,,,,,,,,
2008,,78980,37615,41365,,,,,,,,,,
2008,,747093,367509,379584,,,,,,,,,,
2008,,155108,76185,78923,,,,,,,,,,
2008,,12131,5868,6263,,,,,,,,,,
2008,,143582,71065,72517,,,,,,,,,,
2008,,65487,31986,33501,,,,,,,,,,
2008,,16392,8377,8015,,,,,,,,,,
2008,,6664,3389,3275,,,,,,,,,,
2008,,24406,11711,12695,,,,,,,,,,
2008,,44962,22215,22747,,,,,,,,,,
2008,,51486,25612,25874,,,,,,,,,,
2008,,10550,5303,5247,,,,,,,,,,
2008,,8474,4261,4213,,,,,,,,,,
2008,,13643,6844,6799,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,18099,9149,8950,,,,,,,,,,
2008,,65242,32175,33067,,,,,,,,,,
2008,,45150,22756,22394,,,,,,,,,,
2008,,29663,14968,14695,,,,,,,,,,
2008,,29089,14541,14548,,,,,,,,,,
2008,,25321,12691,12630,,,,,,,,,,
2008,,37347,18357,18990,,,,,,,,,,
2008,,28797,14308,14489,,,,,,,,,,
2008,,19114,9700,9414,,,,,,,,,,
2008,,9036,4358,4678,,,,,,,,,,
2008,,16873,7930,8943,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,9646,4929,4717,,,,,,,,,,
2008,,26201,13068,13133,,,,,,,,,,
2008,,20764,10325,10439,,,,,,,,,,
2008,,22531,11424,11107,,,,,,,,,,
2008,,28635,14267,14368,,,,,,,,,,
2008,,30241,14988,15253,,,,,,,,,,
2008,,170960,83158,87802,,,,,,,,,,
2008,,15762,7812,7950,,,,,,,,,,
2008,,37833,18765,19068,,,,,,,,,,
2008,,21200,10485,10715,,,,,,,,,,
2008,,29742,14448,15294,,,,,,,,,,
2008,,14258,7041,7217,,,,,,,,,,
2008,,19611,9858,9753,,,,,,,,,,
2008,,25727,12894,12833,,,,,,,,,,
2008,,65022,31407,33615,,,,,,,,,,
2008,,34705,16963,17742,,,,,,,,,,
2008,,35993,17929,18064,,,,,,,,,,
2008,,20263,10256,10007,,,,,,,,,,
2008,,12853,6389,6464,,,,,,,,,,
2008,,24226,12201,12025,,,,,,,,,,
2008,,27298,13540,13758,,,,,,,,,,
2008,,26735,13591,13144,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,41998,19913,22085,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,10696,5420,5276,,,,,,,,,,
2008,,34569,17256,17313,,,,,,,,,,
2008,,23554,11795,11759,,,,,,,,,,
2008,,96168,50416,45752,,,,,,,,,,
2008,,27314,13678,13636,,,,,,,,,,
2008,,57795,28598,29197,,,,,,,,,,
2008,,31643,15906,15737,,,,,,,,,,
2008,,97342,48021,49321,,,,,,,,,,
2008,,24046,11718,12328,,,,,,,,,,
2008,,26116,13275,12841,,,,,,,,,,
2008,,11567,5703,5864,,,,,,,,,,
2008,,56253,27819,28434,,,,,,,,,,
2008,,25442,12680,12762,,,,,,,,,,
2008,,24694,12374,12320,,,,,,,,,,
2008,,118182,57965,60217,,,,,,,,,,
2008,,18818,9587,9231,,,,,,,,,,
2008,,26623,13311,13312,,,,,,,,,,
2008,,38528,19569,18959,,,,,,,,,,
2008,,18082,8977,9105,,,,,,,,,,
2008,,25560,12502,13058,,,,,,,,,,
2008,,32172,16069,16103,,,,,,,,,,
2008,,28448,14284,14164,,,,,,,,,,
2008,,107686,52802,54884,,,,,,,,,,
2008,,8964,4433,4531,,,,,,,,,,
2008,,16542,8429,8113,,,,,,,,,,
2008,,18072,9193,8879,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,210333,106456,103877,,,,,,,,,,
2008,,22231,10984,11247,,,,,,,,,,
2008,,109151,53917,55234,,,,,,,,,,
2008,,17804,8854,8950,,,,,,,,,,
2008,,154753,78633,76120,,,,,,,,,,
2008,,32970,16213,16757,,,,,,,,,,
2008,,26270,12901,13369,,,,,,,,,,
2008,,40435,20018,20417,,,,,,,,,,
2008,,8865,4555,4310,,,,,,,,,,
2008,,20742,10344,10398,,,,,,,,,,
2008,,26285,13016,13269,,,,,,,,,,
2008,,37982,18777,19205,,,,,,,,,,
2008,,28103,14253,13850,,,,,,,,,,
2008,,16890,8635,8255,,,,,,,,,,
2008,,14422,7284,7138,,,,,,,,,,
2008,,25644,12983,12661,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,36706,17888,18818,,,,,,,,,,
2008,,22319,11087,11232,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,34472,16980,17492,,,,,,,,,,
2008,,70857,34612,36245,,,,,,,,,,
2008,,12717,6480,6237,,,,,,,,,,
2008,,12208,6233,5975,,,,,,,,,,
2008,,14712,7399,7313,,,,,,,,,,
2008,,24378,12273,12105,,,,,,,,,,
2008,,13769,7003,6766,,,,,,,,,,
2008,,147640,71700,75940,,,,,,,,,,
2008,,140648,69956,70692,,,,,,,,,,
2008,,29488,14699,14789,,,,,,,,,,
2008,,58207,29443,28764,,,,,,,,,,
2008,,42333,20863,21470,,,,,,,,,,
2008,,17604,8716,8888,,,,,,,,,,
2008,,18706,8792,9914,,,,,,,,,,
2008,,15567,7770,7797,,,,,,,,,,
2008,,11657,5672,5985,,,,,,,,,,
2008,,38381,18763,19618,,,,,,,,,,
2008,,25626,12024,13602,,,,,,,,,,
2008,,18212,9008,9204,,,,,,,,,,
2008,,43027,21051,21976,,,,,,,,,,
2008,,50390,25411,24979,,,,,,,,,,
2008,,89671,44072,45599,,,,,,,,,,
2008,,15133,7647,7486,,,,,,,,,,
2008,,22024,10838,11186,,,,,,,,,,
2008,,36059,18053,18006,,,,,,,,,,
2008,,39620,19665,19955,,,,,,,,,,
2008,,86767,43471,43296,,,,,,,,,,
2008,,24854,12226,12628,,,,,,,,,,
2008,,16628,8255,8373,,,,,,,,,,
2008,,42942,21633,21309,,,,,,,,,,
2008,,20348,10052,10296,,,,,,,,,,
2008,,15107,7663,7444,,,,,,,,,,
2008,,83815,40620,43195,,,,,,,,,,
2008,,35181,17440,17741,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,54468,27016,27452,,,,,,,,,,
2008,,68696,33787,34909,,,,,,,,,,
2008,,28975,14592,14383,,,,,,,,,,
2008,,46475,22936,23539,,,,,,,,,,
2008,,41880,20321,21559,,,,,,,,,,
2008,,27944,13940,14004,,,,,,,,,,
2008,,34059,16676,17383,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,49385,24450,24935,,,,,,,,,,
2008,,12047,5978,6069,,,,,,,,,,
2008,,61180,30415,30765,,,,,,,,,,
2008,,48334,23986,24348,,,,,,,,,,
2008,,21495,10835,10660,,,,,,,,,,
2008,,10934,5471,5463,,,,,,,,,,
2008,,28807,14083,14724,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,21783,10997,10786,,,,,,,,,,
2008,,14796,7559,7237,,,,,,,,,,
2008,,38748,19103,19645,,,,,,,,,,
2008,,10173,4923,5250,,,,,,,,,,
2008,,26047,12980,13067,,,,,,,,,,
2008,,49411,24691,24720,,,,,,,,,,
2008,,19289,9561,9728,,,,,,,,,,
2008,,20624,10136,10488,,,,,,,,,,
2008,,92864,45440,47424,,,,,,,,,,
2008,,116878,56937,59941,,,,,,,,,,
2008,,26376,12803,13573,,,,,,,,,,
2008,,72862,34797,38065,,,,,,,,,,
2008,,73063,36375,36688,,,,,,,,,,
2008,,13430,6847,6583,,,,,,,,,,
2008,,36744,18472,18272,,,,,,,,,,
2008,,28540,14044,14496,,,,,,,,,,
2008,,10916,5474,5442,,,,,,,,,,
2008,,44617,22178,22439,,,,,,,,,,
2008,,22131,10896,11235,,,,,,,,,,
2008,,33045,16161,16884,,,,,,,,,,
2008,,22885,11338,11547,,,,,,,,,,
2008,,14047,7154,6893,,,,,,,,,,
2008,,10702,5408,5294,,,,,,,,,,
2008,,22492,11256,11236,,,,,,,,,,
2008,,23631,11906,11725,,,,,,,,,,
2008,,24545,12268,12277,,,,,,,,,,
2008,,31394,15365,16029,,,,,,,,,,
2008,,118004,56631,61373,,,,,,,,,,
2008,,10218,5272,4946,,,,,,,,,,
2008,,26682,13493,13189,,,,,,,,,,
2008,,19744,9728,10016,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,31536,15310,16226,,,,,,,,,,
2008,,17451,8907,8544,,,,,,,,,,
2008,,33587,16776,16811,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,36724,18320,18404,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,34995,17508,17487,,,,,,,,,,
2008,,13493,6748,6745,,,,,,,,,,
2008,,8084,4027,4057,,,,,,,,,,
2008,,22424,11122,11302,,,,,,,,,,
2008,,16665,8446,8219,,,,,,,,,,
2008,,11851,5994,5857,,,,,,,,,,
2008,,61087,30271,30816,,,,,,,,,,
2008,,26777,13542,13235,,,,,,,,,,
2008,,38982,19422,19560,,,,,,,,,,
2008,,161251,77068,84183,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,31253,15471,15782,,,,,,,,,,
2008,,45716,23077,22639,,,,,,,,,,
2008,,24906,12525,12381,,,,,,,,,,
2008,,15399,7743,7656,,,,,,,,,,
2008,,26567,13060,13507,,,,,,,,,,
2008,,15851,7821,8030,,,,,,,,,,
2008,,22367,10762,11605,,,,,,,,,,
2008,,17855,9062,8793,,,,,,,,,,
2008,,25743,12665,13078,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,22771,11527,11244,,,,,,,,,,
2008,,31584,15720,15864,,,,,,,,,,
2008,,17334,8736,8598,,,,,,,,,,
2008,,17419,8707,8712,,,,,,,,,,
2008,,8240,4115,4125,,,,,,,,,,
2008,,29873,15168,14705,,,,,,,,,,
2008,,53785,26540,27245,,,,,,,,,,
2008,,26398,13202,13196,,,,,,,,,,
2008,,9205,4488,4717,,,,,,,,,,
2008,,11244,5657,5587,,,,,,,,,,
2008,,29703,14880,14823,,,,,,,,,,
2008,,76732,38278,38454,,,,,,,,,,
2008,,23824,11689,12135,,,,,,,,,,
2008,,39905,19878,20027,,,,,,,,,,
2008,,13046,6341,6705,,,,,,,,,,
2008,,9917,4883,5034,,,,,,,,,,
2008,,44226,21967,22259,,,,,,,,,,
2008,,31573,15501,16072,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,13262,6704,6558,,,,,,,,,,
2008,,43762,21911,21851,,,,,,,,,,
2008,,78434,38267,40167,,,,,,,,,,
2008,,23183,11413,11770,,,,,,,,,,
2008,,37030,18514,18516,,,,,,,,,,
2008,,21296,10712,10584,,,,,,,,,,
2008,,31719,15238,16481,,,,,,,,,,
2008,,4482,2218,2264,,,,,,,,,,
2008,,12384,6308,6076,,,,,,,,,,
2008,,43763,21117,22646,,,,,,,,,,
2008,,18779,9293,9486,,,,,,,,,,
2008,,44689,21770,22919,,,,,,,,,,
2008,,36667,18186,18481,,,,,,,,,,
2008,,21142,10576,10566,,,,,,,,,,
2008,,54446,26741,27705,,,,,,,,,,
2008,,77277,38144,39133,,,,,,,,,,
2008,,582951,285313,297638,,,,,,,,,,
2008,,1511,743,768,,,,,,,,,,
2008,,22473,11252,11221,,,,,,,,,,
2008,,19064,9335,9729,,,,,,,,,,
2008,,9037,4494,4543,,,,,,,,,,
2008,,74947,36778,38169,,,,,,,,,,
2008,,951,473,478,,,,,,,,,,
2008,,13418,6729,6689,,,,,,,,,,
2008,,33994,16753,17241,,,,,,,,,,
2008,,11206,5543,5663,,,,,,,,,,
2008,,11789,6041,5748,,,,,,,,,,
2008,,28100,14096,14004,,,,,,,,,,
2008,,95691,46947,48744,,,,,,,,,,
2008,,23765,11589,12176,,,,,,,,,,
2008,,54962,27219,27743,,,,,,,,,,
2008,,45560,22184,23376,,,,,,,,,,
2008,,18211,9262,8949,,,,,,,,,,
2008,,15448,7646,7802,,,,,,,,,,
2008,,33817,16708,17109,,,,,,,,,,
2008,,15973,8215,7758,,,,,,,,,,
2008,,21372,10787,10585,,,,,,,,,,
2008,,23211,11648,11563,,,,,,,,,,
2008,,43282,21624,21658,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,9055,4524,4531,,,,,,,,,,
2008,,7276,3655,3621,,,,,,,,,,
2008,,55155,27384,27771,,,,,,,,,,
2008,,4705,2472,2233,,,,,,,,,,
2008,,13547,6714,6833,,,,,,,,,,
2008,,35308,17646,17662,,,,,,,,,,
2008,,25264,12667,12597,,,,,,,,,,
2008,,41132,20390,20742,,,,,,,,,,
2008,,202091,100214,101877,,,,,,,,,,
2008,,20797,10535,10262,,,,,,,,,,
2008,,33461,16895,16566,,,,,,,,,,
2008,,31974,15658,16316,,,,,,,,,,
2008,,32243,16161,16082,,,,,,,,,,
2008,,40126,20035,20091,,,,,,,,,,
2008,,12205,6135,6070,,,,,,,,,,
2008,,27501,13542,13959,,,,,,,,,,
2008,,17825,8987,8838,,,,,,,,,,
2008,,48979,23695,25284,,,,,,,,,,
2008,,9838,4871,4967,,,,,,,,,,
2008,,17099,8469,8630,,,,,,,,,,
2008,,30867,15219,15648,,,,,,,,,,
2008,,28058,13861,14197,,,,,,,,,,
2008,,61769,30303,31466,,,,,,,,,,
2008,,21998,11035,10963,,,,,,,,,,
2008,,43056,21528,21528,,,,,,,,,,
2008,,67556,33363,34193,,,,,,,,,,
2008,,91872,45491,46381,,,,,,,,,,
2008,,39100,19738,19362,,,,,,,,,,
2008,,19637,9698,9939,,,,,,,,,,
2008,,70860,34470,36390,,,,,,,,,,
2008,,1124,544,580,,,,,,,,,,
2008,,44798,22308,22490,,,,,,,,,,
2008,,12757,6366,6391,,,,,,,,,,
2008,,22861,10955,11906,,,,,,,,,,
2008,,23660,11808,11852,,,,,,,,,,
2008,,25337,12573,12764,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,16695,8208,8487,,,,,,,,,,
2008,,45641,22678,22963,,,,,,,,,,
2008,,25638,12724,12914,,,,,,,,,,
2008,,36215,17779,18436,,,,,,,,,,
2008,,25763,12261,13502,,,,,,,,,,
2008,,17026,8480,8546,,,,,,,,,,
2008,,48305,24197,24108,,,,,,,,,,
2008,,17575,8536,9039,,,,,,,,,,
2008,,26415,13211,13204,,,,,,,,,,
2008,,18320,9155,9165,,,,,,,,,,
2008,,19333,9615,9718,,,,,,,,,,
2008,,15478,7678,7800,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,99299,49531,49768,,,,,,,,,,
2008,,25674,12851,12823,,,,,,,,,,
2008,,14084,6944,7140,,,,,,,,,,
2008,,23365,11725,11640,,,,,,,,,,
2008,,39660,19617,20043,,,,,,,,,,
2008,,23432,11467,11965,,,,,,,,,,
2008,,23306,11532,11774,,,,,,,,,,
2008,,13925,6908,7017,,,,,,,,,,
2008,,29182,14520,14662,,,,,,,,,,
2008,,21637,10838,10799,,,,,,,,,,
2008,,48383,23883,24500,,,,,,,,,,
2008,,15901,7941,7960,,,,,,,,,,
2008,,11592,5796,5796,,,,,,,,,,
2008,,14421,7231,7190,,,,,,,,,,
2008,,142863,70457,72406,,,,,,,,,,
2008,,26185,13040,13145,,,,,,,,,,
2008,,16665,7979,8686,,,,,,,,,,
2008,,13389,6652,6737,,,,,,,,,,
2008,,20286,10316,9970,,,,,,,,,,
2008,,60488,29090,31398,,,,,,,,,,
2008,,31816,15655,16161,,,,,,,,,,
2008,,119504,58586,60918,,,,,,,,,,
2008,,8303,4139,4164,,,,,,,,,,
2008,,18374,9170,9204,,,,,,,,,,
2008,,,,,,,,,,,,,,
2008,,20947,10671,10276,,,,,,,,,,
2008,,46762,22809,23953,,,,,,,,,,
2008,,21930,11089,10841,,,,,,,,,,
2008,,44472,21663,22809,,,,,,,,,,
2008,,116365,56592,59773,,,,,,,,,,
